YEAR1,PLOT,LOC,BLOCK,HARVEST,y,GEN,PHI_y,year,trl,yld,yr,blk,har,plt
2002,2/2,142,2,2,59.6,WD  00609,18.72341339,2003,2002,59.6,2003,2,2,WD  00609
2002,2/3,142,3,2,63.3,WD  00609,19.49719019,2003,2002,63.3,2003,3,2,WD  00609
2002,2/4,142,4,2,60,WD  00609,18.80792799,2003,2002,60,2003,4,2,WD  00609
2002,21/1,142,1,2,74.7,WD  00555,21.77973989,2003,2002,74.7,2003,1,2,WD  00555
2002,21/2,142,2,2,65.5,WD  00555,19.9491244,2003,2002,65.5,2003,2,2,WD  00555
2002,21/3,142,3,2,69.8,WD  00555,20.81613288,2003,2002,69.8,2003,3,2,WD  00555
2002,21/4,142,4,2,77.7,WD  00555,22.35785177,2003,2002,77.7,2003,4,2,WD  00555
2002,16/1,142,1,2,62.4,WD  01220,19.31059243,2003,2002,62.4,2003,1,2,WD  01220
2002,16/2,142,2,2,59.5,WD  01220,18.7022511,2003,2002,59.5,2003,2,2,WD  01220
2002,16/3,142,3,2,63.1,WD  01220,19.45581161,2003,2002,63.1,2003,3,2,WD  01220
2002,16/4,142,4,2,66,WD  01220,20.05102773,2003,2002,66,2003,4,2,WD  01220
2002,33/1,142,1,2,50.2,WD  01224,16.67042414,2003,2002,50.2,2003,1,2,WD  01224
2002,33/2,142,2,2,54.7,WD  01224,17.66995525,2003,2002,54.7,2003,2,2,WD  01224
2002,33/3,142,3,2,52.8,WD  01224,17.25189494,2003,2002,52.8,2003,3,2,WD  01224
2002,33/4,142,4,2,43.4,WD  01224,15.09269335,2003,2002,43.4,2003,4,2,WD  01224
2002,14/1,142,1,2,61.9,WD  01216,19.2064852,2003,2002,61.9,2003,1,2,WD  01216
2002,14/2,142,2,2,62,WD  01216,19.22733213,2003,2002,62,2003,2,2,WD  01216
2002,14/3,142,3,2,59.7,WD  01216,18.7445622,2003,2002,59.7,2003,3,2,WD  01216
2002,14/4,142,4,2,56.8,WD  01216,18.12565331,2003,2002,56.8,2003,4,2,WD  01216
2002,32/1,142,1,2,55.8,WD  01222,17.90946743,2003,2002,55.8,2003,1,2,WD  01222
2002,32/2,142,2,2,59.2,WD  01222,18.63868298,2003,2002,59.2,2003,2,2,WD  01222
2002,32/3,142,3,2,62.2,WD  01222,19.26898771,2003,2002,62.2,2003,3,2,WD  01222
2002,32/4,142,4,2,68.7,WD  01222,20.59631958,2003,2002,68.7,2003,4,2,WD  01222
2002,19/1,142,1,2,64.7,WD  01234,19.78546205,2003,2002,64.7,2003,1,2,WD  01234
2002,19/2,142,2,2,61.9,WD  01234,19.2064852,2003,2002,61.9,2003,2,2,WD  01234
2002,19/3,142,3,2,61.4,WD  01234,19.10205792,2003,2002,61.4,2003,3,2,WD  01234
2002,19/4,142,4,2,65.5,WD  01234,19.9491244,2003,2002,65.5,2003,4,2,WD  01234
2002,24/1,142,1,2,68.2,WD  01189,20.49596275,2003,2002,68.2,2003,1,2,WD  01189
2002,24/2,142,2,2,70.5,WD  01189,20.95532894,2003,2002,70.5,2003,2,2,WD  01189
2002,24/3,142,3,2,67.5,WD  01189,20.35499219,2003,2002,67.5,2003,3,2,WD  01189
2002,24/4,142,4,2,66,WD  01189,20.05102773,2003,2002,66,2003,4,2,WD  01189
2002,25/1,142,1,2,68.8,WD  01190,20.6163576,2003,2002,68.8,2003,1,2,WD  01190
2002,25/2,142,2,2,70.3,WD  01190,20.91561244,2003,2002,70.3,2003,2,2,WD  01190
2002,25/3,142,3,2,59.1,WD  01190,18.61746642,2003,2002,59.1,2003,3,2,WD  01190
2002,25/4,142,4,2,71.8,WD  01190,21.21245055,2003,2002,71.8,2003,4,2,WD  01190
2002,23/1,142,1,2,66.2,WD  01188,20.09170686,2003,2002,66.2,2003,1,2,WD  01188
2002,23/2,142,2,2,60.8,WD  01188,18.97631765,2003,2002,60.8,2003,2,2,WD  01188
2002,23/3,142,3,2,63.9,WD  01188,19.62102891,2003,2002,63.9,2003,3,2,WD  01188
2002,23/4,142,4,2,64.1,WD  01188,19.66221018,2003,2002,64.1,2003,4,2,WD  01188
2002,31/1,142,1,2,68.4,WD  01217,20.53613892,2003,2002,68.4,2003,1,2,WD  01217
2002,31/2,142,2,2,64,WD  01217,19.64162566,2003,2002,64,2003,2,2,WD  01217
2002,31/3,142,3,2,62.4,WD  01217,19.31059243,2003,2002,62.4,2003,3,2,WD  01217
2002,31/4,142,4,2,70.5,WD  01217,20.95532894,2003,2002,70.5,2003,4,2,WD  01217
2002,15/1,142,1,2,63.8,WD  01219,19.60041991,2003,2002,63.8,2003,1,2,WD  01219
2002,15/2,142,2,2,55.8,WD  01219,17.90946743,2003,2002,55.8,2003,2,2,WD  01219
2002,15/3,142,3,2,55.4,WD  01219,17.82258149,2003,2002,55.4,2003,3,2,WD  01219
2002,15/4,142,4,2,58.8,WD  01219,18.55373475,2003,2002,58.8,2003,4,2,WD  01219
2002,27/1,142,1,2,63.2,WD  01209,19.47650712,2003,2002,63.2,2003,1,2,WD  01209
2002,27/2,142,2,2,59.6,WD  01209,18.72341339,2003,2002,59.6,2003,2,2,WD  01209
2002,27/3,142,3,2,58.1,WD  01209,18.40454501,2003,2002,58.1,2003,3,2,WD  01209
2002,27/4,142,4,2,63.3,WD  01209,19.49719019,2003,2002,63.3,2003,4,2,WD  01209
2002,17/1,142,1,2,53.1,WD  01230,17.3182799,2003,2002,53.1,2003,1,2,WD  01230
2002,17/2,142,2,2,57,WD  01230,18.16871638,2003,2002,57,2003,2,2,WD  01230
2002,17/3,142,3,2,51.8,WD  01230,17.02956906,2003,2002,51.8,2003,3,2,WD  01230
2002,17/4,142,4,2,54.4,WD  01230,17.60431702,2003,2002,54.4,2003,4,2,WD  01230
2002,22/1,142,1,2,72,WD  00411,21.25185013,2003,2002,72,2003,1,2,WD  00411
2002,22/2,142,2,2,63,WD  00411,19.43510363,2003,2002,63,2003,2,2,WD  00411
2002,22/3,142,3,2,75.2,WD  00411,21.87669617,2003,2002,75.2,2003,3,2,WD  00411
2002,22/4,142,4,2,66.7,WD  00411,20.19320093,2003,2002,66.7,2003,4,2,WD  00411
2002,30/1,142,1,2,67.7,WD  01214,20.39532594,2003,2002,67.7,2003,1,2,WD  01214
2002,30/2,142,2,2,64.7,WD  01214,19.78546205,2003,2002,64.7,2003,2,2,WD  01214
2002,30/3,142,3,2,74.4,WD  01214,21.72144774,2003,2002,74.4,2003,3,2,WD  01214
2002,30/4,142,4,2,59.9,WD  01214,18.78681947,2003,2002,59.9,2003,4,2,WD  01214
2002,36/1,142,1,2,90.2,WD  01235,24.68065373,2003,2002,90.2,2003,1,2,WD  01235
2002,36/2,142,2,2,80,WD  01235,22.79534389,2003,2002,80,2003,2,2,WD  01235
2002,36/3,142,3,2,72.4,WD  01235,21.33052477,2003,2002,72.4,2003,3,2,WD  01235
2002,36/4,142,4,2,66,WD  01235,20.05102773,2003,2002,66,2003,4,2,WD  01235
2002,10/1,142,1,3,130.4,WD  01200,31.43127129,2004,2002,130.4,2004,1,3,WD  01200
2002,10/2,142,2,3,111.8,WD  01200,28.42406427,2004,2002,111.8,2004,2,3,WD  01200
2002,10/3,142,3,3,122.5,WD  01200,30.17536856,2004,2002,122.5,2004,3,3,WD  01200
2002,10/4,142,4,3,134.6,WD  01200,32.08717187,2004,2002,134.6,2004,4,3,WD  01200
2002,5/1,142,1,3,154.6,WD  00883,35.10969398,2004,2002,154.6,2004,1,3,WD  00883
2002,5/2,142,2,3,126.1,WD  00883,30.75138168,2004,2002,126.1,2004,2,3,WD  00883
2002,5/3,142,3,3,116.6,WD  00883,29.21723277,2004,2002,116.6,2004,3,3,WD  00883
2002,5/4,142,4,3,141,WD  00883,33.07187912,2004,2002,141,2004,4,3,WD  00883
2002,3/1,142,1,3,134.5,WD  00751,32.07164637,2004,2002,134.5,2004,1,3,WD  00751
2002,3/2,142,2,3,130.1,WD  00751,31.38411638,2004,2002,130.1,2004,2,3,WD  00751
2002,3/3,142,3,3,132.2,WD  00751,31.71333998,2004,2002,132.2,2004,3,3,WD  00751
2002,3/4,142,4,3,134.3,WD  00751,32.04058222,2004,2002,134.3,2004,4,3,WD  00751
2002,34/1,142,1,3,156.1,WD  01232,35.33019763,2004,2002,156.1,2004,1,3,WD  01232
2002,34/2,142,2,3,134.9,WD  01232,32.13372208,2004,2002,134.9,2004,2,3,WD  01232
2002,34/3,142,3,3,152.1,WD  01232,34.74037251,2004,2002,152.1,2004,3,3,WD  01232
2002,34/4,142,4,3,152.5,WD  01232,34.79961809,2004,2002,152.5,2004,4,3,WD  01232
2002,19/1,142,1,3,142.9,WD  00518,33.36092406,2004,2002,142.9,2004,1,3,WD  00518
2002,19/2,142,2,3,128.3,WD  00518,31.10031422,2004,2002,128.3,2004,2,3,WD  00518
2002,19/3,142,3,3,134.5,WD  00518,32.07164637,2004,2002,134.5,2004,3,3,WD  00518
2002,19/4,142,4,3,125.6,WD  00518,30.67175715,2004,2002,125.6,2004,4,3,WD  00518
2002,2/1,142,1,3,154.7,WD  00609,35.12441944,2004,2002,154.7,2004,1,3,WD  00609
2002,2/2,142,2,3,142.4,WD  00609,33.28500193,2004,2002,142.4,2004,2,3,WD  00609
2002,2/3,142,3,3,141.3,WD  00609,33.11761574,2004,2002,141.3,2004,3,3,WD  00609
2002,2/4,142,4,3,134.7,WD  00609,32.10269298,2004,2002,134.7,2004,4,3,WD  00609
2002,20/1,142,1,3,131.8,WD  00555,31.65078481,2004,2002,131.8,2004,1,3,WD  00555
2002,20/2,142,2,3,123.3,WD  00555,30.30392137,2004,2002,123.3,2004,2,3,WD  00555
2002,20/3,142,3,3,121.7,WD  00555,30.04649634,2004,2002,121.7,2004,3,3,WD  00555
2002,20/4,142,4,3,107.9,WD  00555,27.77004137,2004,2002,107.9,2004,4,3,WD  00555
2002,15/1,142,1,3,140.2,WD  01220,32.94973366,2004,2002,140.2,2004,1,3,WD  01220
2002,15/2,142,2,3,136.3,WD  01220,32.35043844,2004,2002,136.3,2004,2,3,WD  01220
2002,15/3,142,3,3,140.1,WD  01220,32.93444687,2004,2002,140.1,2004,3,3,WD  01220
2002,15/4,142,4,3,151.9,WD  01220,34.71072753,2004,2002,151.9,2004,4,3,WD  01220
2002,32/1,142,1,3,156.1,WD  01224,35.33019763,2004,2002,156.1,2004,1,3,WD  01224
2002,32/2,142,2,3,141.8,WD  01224,33.19376153,2004,2002,141.8,2004,2,3,WD  01224
2002,32/3,142,3,3,138.4,WD  01224,32.67393375,2004,2002,138.4,2004,3,3,WD  01224
2002,32/4,142,4,3,145.8,WD  01224,33.79929832,2004,2002,145.8,2004,4,3,WD  01224
2002,13/1,142,1,3,138.7,WD  01216,32.71999464,2004,2002,138.7,2004,1,3,WD  01216
2002,13/2,142,2,3,143.3,WD  01216,33.42158911,2004,2002,143.3,2004,2,3,WD  01216
2002,13/3,142,3,3,136.8,WD  01216,32.42763192,2004,2002,136.8,2004,3,3,WD  01216
2002,13/4,142,4,3,153.7,WD  01216,34.97700154,2004,2002,153.7,2004,4,3,WD  01216
2002,31/1,142,1,3,149.3,WD  01222,34.32398274,2004,2002,149.3,2004,1,3,WD  01222
2002,31/2,142,2,3,142.3,WD  01222,33.26980536,2004,2002,142.3,2004,2,3,WD  01222
2002,31/3,142,3,3,137.8,WD  01222,32.58169802,2004,2002,137.8,2004,3,3,WD  01222
2002,31/4,142,4,3,131.7,WD  01222,31.63513475,2004,2002,131.7,2004,4,3,WD  01222
2002,18/1,142,1,3,140.2,WD  01234,32.94973366,2004,2002,140.2,2004,1,3,WD  01234
2002,18/2,142,2,3,126.4,WD  01234,30.79909882,2004,2002,126.4,2004,2,3,WD  01234
2002,18/3,142,3,3,122.6,WD  01234,30.19145507,2004,2002,122.6,2004,3,3,WD  01234
2002,18/4,142,4,3,137.4,WD  01234,32.52012273,2004,2002,137.4,2004,4,3,WD  01234
2002,23/1,142,1,3,151.5,WD  01189,34.65139302,2004,2002,151.5,2004,1,3,WD  01189
2002,23/2,142,2,3,134.9,WD  01189,32.13372208,2004,2002,134.9,2004,2,3,WD  01189
2002,23/3,142,3,3,139.7,WD  01189,32.87325823,2004,2002,139.7,2004,3,3,WD  01189
2002,23/4,142,4,3,138,WD  01189,32.61246019,2004,2002,138,2004,4,3,WD  01189
2002,24/1,142,1,3,145.4,WD  01190,33.73903121,2004,2002,145.4,2004,1,3,WD  01190
2002,24/2,142,2,3,134.8,WD  01190,32.11820972,2004,2002,134.8,2004,2,3,WD  01190
2002,24/3,142,3,3,135,WD  01190,32.14923008,2004,2002,135,2004,3,3,WD  01190
2002,24/4,142,4,3,161.3,WD  01190,36.08845441,2004,2002,161.3,2004,4,3,WD  01190
2002,22/1,142,1,3,131.8,WD  01188,31.65078481,2004,2002,131.8,2004,1,3,WD  01188
2002,22/2,142,2,3,124.7,WD  01188,30.52812877,2004,2002,124.7,2004,2,3,WD  01188
2002,22/3,142,3,3,135,WD  01188,32.14923008,2004,2002,135,2004,3,3,WD  01188
2002,22/4,142,4,3,147.2,WD  01188,34.00974024,2004,2002,147.2,2004,4,3,WD  01188
2002,30/1,142,1,3,138.4,WD  01217,32.67393375,2004,2002,138.4,2004,1,3,WD  01217
2002,30/2,142,2,3,146.3,WD  01217,33.87454393,2004,2002,146.3,2004,2,3,WD  01217
2002,30/3,142,3,3,140.3,WD  01217,32.9650163,2004,2002,140.3,2004,3,3,WD  01217
2002,30/4,142,4,3,137.6,WD  01217,32.55091887,2004,2002,137.6,2004,4,3,WD  01217
2002,14/1,142,1,3,134.2,WD  01219,32.02504355,2004,2002,134.2,2004,1,3,WD  01219
2002,14/2,142,2,3,136.4,WD  01219,32.36588573,2004,2002,136.4,2004,2,3,WD  01219
2002,14/3,142,3,3,138.1,WD  01219,32.62783492,2004,2002,138.1,2004,3,3,WD  01219
2002,14/4,142,4,3,137.6,WD  01219,32.55091887,2004,2002,137.6,2004,4,3,WD  01219
2002,26/1,142,1,3,131.9,WD  01209,31.66643036,2004,2002,131.9,2004,1,3,WD  01209
2002,26/2,142,2,3,119.2,WD  01209,29.64167974,2004,2002,119.2,2004,2,3,WD  01209
2002,26/3,142,3,3,121.8,WD  01209,30.06262294,2004,2002,121.8,2004,3,3,WD  01209
2002,26/4,142,4,3,145.2,WD  01209,33.70887403,2004,2002,145.2,2004,4,3,WD  01209
2002,16/1,142,1,3,141.1,WD  01230,33.08712877,2004,2002,141.1,2004,1,3,WD  01230
2002,16/2,142,2,3,135.1,WD  01230,32.1647337,2004,2002,135.1,2004,2,3,WD  01230
2002,16/3,142,3,3,136.3,WD  01230,32.35043844,2004,2002,136.3,2004,3,3,WD  01230
2002,16/4,142,4,3,142,WD  01230,33.22419127,2004,2002,142,2004,4,3,WD  01230
2002,21/1,142,1,3,138.7,WD  00411,32.71999464,2004,2002,138.7,2004,1,3,WD  00411
2002,21/2,142,2,3,126.9,WD  00411,30.87853187,2004,2002,126.9,2004,2,3,WD  00411
2002,21/3,142,3,3,151.6,WD  00411,34.66623222,2004,2002,151.6,2004,3,3,WD  00411
2002,21/4,142,4,3,144,WD  00411,33.52759835,2004,2002,144,2004,4,3,WD  00411
2002,29/1,142,1,3,131.5,WD  01214,31.60382108,2004,2002,131.5,2004,1,3,WD  01214
2002,29/2,142,2,3,128.5,WD  01214,31.13192217,2004,2002,128.5,2004,2,3,WD  01214
2002,29/3,142,3,3,142.4,WD  01214,33.28500193,2004,2002,142.4,2004,3,3,WD  01214
2002,29/4,142,4,3,146.3,WD  01214,33.87454393,2004,2002,146.3,2004,4,3,WD  01214
2002,35/1,142,1,3,149,WD  01235,34.27919428,2004,2002,149,2004,1,3,WD  01235
2002,35/2,142,2,3,131.4,WD  01235,31.58815746,2004,2002,131.4,2004,2,3,WD  01235
2002,35/3,142,3,3,138,WD  01235,32.61246019,2004,2002,138,2004,3,3,WD  01235
2002,35/4,142,4,3,139.6,WD  01235,32.85795068,2004,2002,139.6,2004,4,3,WD  01235
2002,11/1,145,1,1,135,WD  01200,32.14923008,2002,2002,135,2002,1,1,WD  01200
2002,11/2,145,2,1,124.1,WD  01200,30.43215763,2002,2002,124.1,2002,2,1,WD  01200
2002,11/3,145,3,1,139,WD  01200,32.76601767,2002,2002,139,2002,3,1,WD  01200
2002,11/4,145,4,1,134.6,WD  01200,32.08717187,2002,2002,134.6,2002,4,1,WD  01200
2002,5/1,145,1,1,125.8,WD  00883,30.70362139,2002,2002,125.8,2002,1,1,WD  00883
2002,5/2,145,2,1,126.8,WD  00883,30.86265479,2002,2002,126.8,2002,2,1,WD  00883
2002,5/3,145,3,1,122.6,WD  00883,30.19145507,2002,2002,122.6,2002,3,1,WD  00883
2002,5/4,145,4,1,124.3,WD  00883,30.46416756,2002,2002,124.3,2002,4,1,WD  00883
2002,3/1,145,1,1,142.1,WD  00751,33.23940003,2002,2002,142.1,2002,1,1,WD  00751
2002,3/2,145,2,1,143,WD  00751,33.37609637,2002,2002,143,2002,2,1,WD  00751
2002,3/3,145,3,1,139.1,WD  00751,32.7813503,2002,2002,139.1,2002,3,1,WD  00751
2002,3/4,145,4,1,145.5,WD  00751,33.75410389,2002,2002,145.5,2002,4,1,WD  00751
2002,35/1,145,1,1,144.9,WD  01232,33.66360865,2002,2002,144.9,2002,1,1,WD  01232
2002,35/2,145,2,1,134.7,WD  01232,32.10269298,2002,2002,134.7,2002,2,1,WD  01232
2002,35/3,145,3,1,129.6,WD  01232,31.30543294,2002,2002,129.6,2002,3,1,WD  01232
2002,35/4,145,4,1,136.8,WD  01232,32.42763192,2002,2002,136.8,2002,4,1,WD  01232
2002,20/1,145,1,1,133.3,WD  00518,31.88499695,2002,2002,133.3,2002,1,1,WD  00518
2002,20/2,145,2,1,123.2,WD  00518,30.28786964,2002,2002,123.2,2002,2,1,WD  00518
2002,20/3,145,3,1,126.6,WD  00518,30.83088634,2002,2002,126.6,2002,3,1,WD  00518
2002,20/4,145,4,1,134.8,WD  00518,32.11820972,2002,2002,134.8,2002,4,1,WD  00518
2002,2/1,145,1,1,128.4,WD  00609,31.11612053,2002,2002,128.4,2002,1,1,WD  00609
2002,2/2,145,2,1,128.3,WD  00609,31.10031422,2002,2002,128.3,2002,2,1,WD  00609
2002,2/3,145,3,1,134.2,WD  00609,32.02504355,2002,2002,134.2,2002,3,1,WD  00609
2002,2/4,145,4,1,128.3,WD  00609,31.10031422,2002,2002,128.3,2002,4,1,WD  00609
2002,21/1,145,1,1,130.4,WD  00555,31.43127129,2002,2002,130.4,2002,1,1,WD  00555
2002,21/2,145,2,1,124.5,WD  00555,30.49615792,2002,2002,124.5,2002,2,1,WD  00555
2002,21/3,145,3,1,114.7,WD  00555,28.90478211,2002,2002,114.7,2002,3,1,WD  00555
2002,21/4,145,4,1,118.6,WD  00555,29.54404528,2002,2002,118.6,2002,4,1,WD  00555
2002,16/1,145,1,1,130.8,WD  01220,31.49408043,2002,2002,130.8,2002,1,1,WD  01220
2002,16/2,145,2,1,125.9,WD  01220,30.71954629,2002,2002,125.9,2002,2,1,WD  01220
2002,16/3,145,3,1,125.4,WD  01220,30.63987362,2002,2002,125.4,2002,3,1,WD  01220
2002,16/4,145,4,1,134.4,WD  01220,32.05611649,2002,2002,134.4,2002,4,1,WD  01220
2002,33/1,145,1,1,173.2,WD  01224,37.78958685,2002,2002,173.2,2002,1,1,WD  01224
2002,33/2,145,2,1,157.2,WD  01224,35.49138891,2002,2002,157.2,2002,2,1,WD  01224
2002,33/3,145,3,1,148.1,WD  01224,34.14462282,2002,2002,148.1,2002,3,1,WD  01224
2002,33/4,145,4,1,157.5,WD  01224,35.53527571,2002,2002,157.5,2002,4,1,WD  01224
2002,14/1,145,1,1,131,WD  01216,31.52545762,2002,2002,131,2002,1,1,WD  01216
2002,14/2,145,2,1,128.6,WD  01216,31.14771914,2002,2002,128.6,2002,2,1,WD  01216
2002,14/3,145,3,1,130.7,WD  01216,31.478385,2002,2002,130.7,2002,3,1,WD  01216
2002,14/4,145,4,1,129.3,WD  01216,31.25816751,2002,2002,129.3,2002,4,1,WD  01216
2002,32/1,145,1,1,172,WD  01222,37.62010291,2002,2002,172,2002,1,1,WD  01222
2002,32/2,145,2,1,153.4,WD  01222,34.93270516,2002,2002,153.4,2002,2,1,WD  01222
2002,32/3,145,3,1,162.2,WD  01222,36.21874231,2002,2002,162.2,2002,3,1,WD  01222
2002,32/4,145,4,1,147.6,WD  01222,34.06972663,2002,2002,147.6,2002,4,1,WD  01222
2002,19/1,145,1,1,137.4,WD  01234,32.52012273,2002,2002,137.4,2002,1,1,WD  01234
2002,19/2,145,2,1,122.3,WD  01234,30.14318057,2002,2002,122.3,2002,2,1,WD  01234
2002,19/3,145,3,1,121.8,WD  01234,30.06262294,2002,2002,121.8,2002,3,1,WD  01234
2002,19/4,145,4,1,126.2,WD  01234,30.76729219,2002,2002,126.2,2002,4,1,WD  01234
2002,24/1,145,1,1,159.2,WD  01189,35.78337021,2002,2002,159.2,2002,1,1,WD  01189
2002,24/2,145,2,1,151.9,WD  01189,34.71072753,2002,2002,151.9,2002,2,1,WD  01189
2002,24/3,145,3,1,168.3,WD  01189,37.09467592,2002,2002,168.3,2002,3,1,WD  01189
2002,24/4,145,4,1,162.9,WD  01189,36.31988751,2002,2002,162.9,2002,4,1,WD  01189
2002,25/1,145,1,1,147.5,WD  01190,34.05473583,2002,2002,147.5,2002,1,1,WD  01190
2002,25/2,145,2,1,140.7,WD  01190,33.02610551,2002,2002,140.7,2002,2,1,WD  01190
2002,25/3,145,3,1,154.1,WD  01190,35.03601231,2002,2002,154.1,2002,3,1,WD  01190
2002,25/4,145,4,1,138.5,WD  01190,32.68929159,2002,2002,138.5,2002,4,1,WD  01190
2002,23/1,145,1,1,138,WD  01188,32.61246019,2002,2002,138,2002,1,1,WD  01188
2002,23/2,145,2,1,148.2,WD  01188,34.15959052,2002,2002,148.2,2002,2,1,WD  01188
2002,23/3,145,3,1,158.1,WD  01188,35.62295413,2002,2002,158.1,2002,3,1,WD  01188
2002,23/4,145,4,1,143,WD  01188,33.37609637,2002,2002,143,2002,4,1,WD  01188
2002,31/1,145,1,1,163.4,WD  01217,36.39203299,2002,2002,163.4,2002,1,1,WD  01217
2002,31/2,145,2,1,160.8,WD  01217,36.0159529,2002,2002,160.8,2002,2,1,WD  01217
2002,31/3,145,3,1,161.6,WD  01217,36.13191433,2002,2002,161.6,2002,3,1,WD  01217
2002,31/4,145,4,1,142.7,WD  01217,33.33056734,2002,2002,142.7,2002,4,1,WD  01217
2002,15/1,145,1,1,131.3,WD  01219,31.57248931,2002,2002,131.3,2002,1,1,WD  01219
2002,15/2,145,2,1,128.9,WD  01219,31.19508206,2002,2002,128.9,2002,2,1,WD  01219
2002,15/3,145,3,1,138.9,WD  01219,32.75068086,2002,2002,138.9,2002,3,1,WD  01219
2002,15/4,145,4,1,133.6,WD  01219,31.93171896,2002,2002,133.6,2002,4,1,WD  01219
2002,27/1,145,1,1,161.7,WD  01209,36.14639416,2002,2002,161.7,2002,1,1,WD  01209
2002,27/2,145,2,1,152,WD  01209,34.72555187,2002,2002,152,2002,2,1,WD  01209
2002,27/3,145,3,1,163.3,WD  01209,36.37761061,2002,2002,163.3,2002,3,1,WD  01209
2002,27/4,145,4,1,158,WD  01209,35.60834985,2002,2002,158,2002,4,1,WD  01209
2002,17/1,145,1,1,126.4,WD  01230,30.79909882,2002,2002,126.4,2002,1,1,WD  01230
2002,17/2,145,2,1,128.8,WD  01230,31.17929908,2002,2002,128.8,2002,2,1,WD  01230
2002,17/3,145,3,1,127.2,WD  01230,30.92613461,2002,2002,127.2,2002,3,1,WD  01230
2002,17/4,145,4,1,133.5,WD  01230,31.91614939,2002,2002,133.5,2002,4,1,WD  01230
2002,22/1,145,1,1,144.2,WD  00411,33.55785071,2002,2002,144.2,2002,1,1,WD  00411
2002,22/2,145,2,1,137.3,WD  00411,32.50471827,2002,2002,137.3,2002,2,1,WD  00411
2002,22/3,145,3,1,141.5,WD  00411,33.14808632,2002,2002,141.5,2002,3,1,WD  00411
2002,22/4,145,4,1,134.2,WD  00411,32.02504355,2002,2002,134.2,2002,4,1,WD  00411
2002,30/1,145,1,1,173.1,WD  01214,37.77548027,2002,2002,173.1,2002,1,1,WD  01214
2002,30/2,145,2,1,157,WD  01214,35.46211336,2002,2002,157,2002,2,1,WD  01214
2002,30/3,145,3,1,151.2,WD  01214,34.60685306,2002,2002,151.2,2002,3,1,WD  01214
2002,30/4,145,4,1,149.2,WD  01214,34.30905706,2002,2002,149.2,2002,4,1,WD  01214
2002,36/1,145,1,1,163.3,WD  01235,36.37761061,2002,2002,163.3,2002,1,1,WD  01235
2002,36/2,145,2,1,152.1,WD  01235,34.74037251,2002,2002,152.1,2002,2,1,WD  01235
2002,36/3,145,3,1,148.7,WD  01235,34.23437153,2002,2002,148.7,2002,3,1,WD  01235
2002,36/4,145,4,1,140.9,WD  01235,33.05662537,2002,2002,140.9,2002,4,1,WD  01235
2002,11/1,145,1,2,59.7,WD  01200,18.7445622,2003,2002,59.7,2003,1,2,WD  01200
2002,11/2,145,2,2,56.1,WD  01200,17.97447666,2003,2002,56.1,2003,2,2,WD  01200
2002,11/3,145,3,2,57.8,WD  01200,18.34039764,2003,2002,57.8,2003,3,2,WD  01200
2002,11/4,145,4,2,60.6,WD  01200,18.93429957,2003,2002,60.6,2003,4,2,WD  01200
2002,5/1,145,1,2,45.2,WD  00883,15.51895005,2003,2002,45.2,2003,1,2,WD  00883
2002,5/2,145,2,2,42.7,WD  00883,14.92511917,2003,2002,42.7,2003,2,2,WD  00883
2002,5/3,145,3,2,43.1,WD  00883,15.02100256,2003,2002,43.1,2003,3,2,WD  00883
2002,5/4,145,4,2,43.9,WD  00883,15.21176096,2003,2002,43.9,2003,4,2,WD  00883
2002,3/1,145,1,2,60.2,WD  00751,18.85010498,2003,2002,60.2,2003,1,2,WD  00751
2002,3/2,145,2,2,56.1,WD  00751,17.97447666,2003,2002,56.1,2003,2,2,WD  00751
2002,3/3,145,3,2,60.6,WD  00751,18.93429957,2003,2002,60.6,2003,3,2,WD  00751
2002,3/4,145,4,2,68.2,WD  00751,20.49596275,2003,2002,68.2,2003,4,2,WD  00751
2002,35/1,145,1,2,71.5,WD  01232,21.15327288,2003,2002,71.5,2003,1,2,WD  01232
2002,35/2,145,2,2,68.3,WD  01232,20.51605642,2003,2002,68.3,2003,2,2,WD  01232
2002,35/3,145,3,2,67.5,WD  01232,20.35499219,2003,2002,67.5,2003,3,2,WD  01232
2002,35/4,145,4,2,76.2,WD  01232,22.06987699,2003,2002,76.2,2003,4,2,WD  01232
2002,20/1,145,1,2,56.7,WD  00518,18.10410017,2003,2002,56.7,2003,1,2,WD  00518
2002,20/2,145,2,2,49.4,WD  00518,16.48922244,2003,2002,49.4,2003,2,2,WD  00518
2002,20/3,145,3,2,46.2,WD  00518,15.75297006,2003,2002,46.2,2003,3,2,WD  00518
2002,20/4,145,4,2,56.7,WD  00518,18.10410017,2003,2002,56.7,2003,4,2,WD  00518
2002,2/1,145,1,2,59.5,WD  00609,18.7022511,2003,2002,59.5,2003,1,2,WD  00609
2002,2/2,145,2,2,53.6,WD  00609,17.42860569,2003,2002,53.6,2003,2,2,WD  00609
2002,2/3,145,3,2,57.6,WD  00609,18.29756243,2003,2002,57.6,2003,3,2,WD  00609
2002,2/4,145,4,2,61.4,WD  00609,19.10205792,2003,2002,61.4,2003,4,2,WD  00609
2002,21/1,145,1,2,63.8,WD  00555,19.60041991,2003,2002,63.8,2003,1,2,WD  00555
2002,21/2,145,2,2,57.6,WD  00555,18.29756243,2003,2002,57.6,2003,2,2,WD  00555
2002,21/3,145,3,2,62.5,WD  00555,19.33137579,2003,2002,62.5,2003,3,2,WD  00555
